date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:07:05	2667/2667	---M--	200	added ('OK')	image/png	etag:%226440da53bc76a78b555536f674231147-ssl%22	https://ceramax.netlify.app/data/icons/sell-icon-lg.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/sell-icon-lg.png	(from https://ceramax.netlify.app/dashboard/buy-and-sell.html)
16:07:06	1256/1256	---M--	200	added ('OK')	image/png	etag:%2243e7c5cd9c3ea56ada9635662731703c-ssl%22	https://ceramax.netlify.app/data/icons/sell-icon-so.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/sell-icon-so.png	(from https://ceramax.netlify.app/dashboard/buy-and-sell.html)
16:07:06	794/794	---M--	200	added ('OK')	image/png	etag:%225bc475b7469b37a710ce576996cfc4d7-ssl%22	https://ceramax.netlify.app/data/icons/sell-icon-sw.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/sell-icon-sw.png	(from https://ceramax.netlify.app/dashboard/buy-and-sell.html)
16:07:07	2681/2681	---M--	200	added ('OK')	image/png	etag:%226d0341a92bd06cc4824c009e4055bdac-ssl%22	https://ceramax.netlify.app/data/icons/buy-icon-lg.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/buy-icon-lg.png	(from https://ceramax.netlify.app/dashboard/buy-and-sell.html)
16:07:08	1187/1187	---M--	200	added ('OK')	image/png	etag:%22912991dd773d94eea214ffef2a0b623f-ssl%22	https://ceramax.netlify.app/data/icons/buy-icon-so.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/buy-icon-so.png	(from https://ceramax.netlify.app/dashboard/buy-and-sell.html)
16:07:09	797/797	---M--	200	added ('OK')	image/png	etag:%221a7b6ea7fa8da8ff5f4d8f85e9ddcc46-ssl%22	https://ceramax.netlify.app/data/icons/buy-icon-sw.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/buy-icon-sw.png	(from https://ceramax.netlify.app/dashboard/buy-and-sell.html)
16:07:09	2673/2673	---M--	200	added ('OK')	image/png	etag:%222d3fefc3a15d19704fb36d593323837a-ssl%22	https://ceramax.netlify.app/data/icons/exchange-icon-lg.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/exchange-icon-lg.png	(from https://ceramax.netlify.app/dashboard/buy-and-sell.html)
16:07:10	1119/1119	---M--	200	added ('OK')	image/png	etag:%22e6fc72ad2b52ef8d1e5e8300fb6f55d4-ssl%22	https://ceramax.netlify.app/data/icons/exchange-icon-so.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/exchange-icon-so.png	(from https://ceramax.netlify.app/dashboard/buy-and-sell.html)
16:07:11	820/820	---M--	200	added ('OK')	image/png	etag:%2265d25ff4483efe1af23475b578f3d594-ssl%22	https://ceramax.netlify.app/data/icons/exchange-icon-sw.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/exchange-icon-sw.png	(from https://ceramax.netlify.app/dashboard/buy-and-sell.html)
16:07:13	525/525	---M--	200	added ('OK')	image/png	etag:%2233152d7cee3d62b0da43f3bac5bd10ca-ssl%22	https://ceramax.netlify.app/data/icons/exchange-arrows.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/exchange-arrows.png	(from https://ceramax.netlify.app/dashboard/buy-and-sell.html)
16:07:14	37658/37658	---M--	200	added ('OK')	image/png	etag:%22116385acdf2f9e87a91cdfff2a53d2a9-ssl%22	https://ceramax.netlify.app/data/payment-gateways/paypal.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/payment-gateways/paypal.png	(from https://ceramax.netlify.app/dashboard/payment-gateways.html)
16:07:15	49771/49771	---M--	200	added ('OK')	image/png	etag:%2240ca6366c2084ae7cb08b1f51d0768cb-ssl%22	https://ceramax.netlify.app/data/payment-gateways/perfect-money.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/payment-gateways/perfect-money.png	(from https://ceramax.netlify.app/dashboard/payment-gateways.html)
16:07:16	39585/39585	---M--	200	added ('OK')	image/png	etag:%22297c5a35af6c114fcbb49167c0ba3cbd-ssl%22	https://ceramax.netlify.app/data/payment-gateways/blockchain.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/payment-gateways/blockchain.png	(from https://ceramax.netlify.app/dashboard/payment-gateways.html)
16:07:17	111636/111636	---M--	200	added ('OK')	image/jpeg	etag:%22e8cfd54db9efb45883dce145d93342f3-ssl%22	https://ceramax.netlify.app/data/payment-gateways/stripe.jpg	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/payment-gateways/stripe.jpg	(from https://ceramax.netlify.app/dashboard/payment-gateways.html)
16:07:18	90400/90400	---M--	200	added ('OK')	image/jpeg	etag:%229b1f06e48811aba2866b4e76e387f17d-ssl%22	https://ceramax.netlify.app/data/payment-gateways/skrill.jpg	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/payment-gateways/skrill.jpg	(from https://ceramax.netlify.app/dashboard/payment-gateways.html)
16:07:19	95182/95182	---M--	200	added ('OK')	image/jpeg	etag:%227f673205ff41073933336cf4411cb327-ssl%22	https://ceramax.netlify.app/data/payment-gateways/coingate.jpg	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/payment-gateways/coingate.jpg	(from https://ceramax.netlify.app/dashboard/payment-gateways.html)
16:07:19	133633/133633	---M--	200	added ('OK')	image/jpeg	etag:%22c26ada7a70834597eb5883cb668fee36-ssl%22	https://ceramax.netlify.app/data/payment-gateways/coinpayment.jpg	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/payment-gateways/coinpayment.jpg	(from https://ceramax.netlify.app/dashboard/payment-gateways.html)
16:07:20	110255/110255	---M--	200	added ('OK')	image/jpeg	etag:%22e6b8a2f04636de92698203f74969ab01-ssl%22	https://ceramax.netlify.app/data/payment-gateways/block-io.jpg	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/payment-gateways/block-io.jpg	(from https://ceramax.netlify.app/dashboard/payment-gateways.html)
16:07:21	4931/4931	---MCZ	200	added ('OK')	application/javascript	etag:%225eaa5ac82735695726c806e27e70ba9d-ssl-df%22	https://ceramax.netlify.app/assets/plugins/icheck/icheck.min.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/icheck.min.js	(from https://ceramax.netlify.app/dashboard/payment-gateways.html)
16:07:22	163434/163434	---M--	200	added ('OK')	image/png	etag:%221230bcc934fa8e5bd0ab9b3d15831f58-ssl%22	https://ceramax.netlify.app/data/dashelements/affiliate-img.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/dashelements/affiliate-img.png	(from https://ceramax.netlify.app/dashboard/affailite-program.html)
16:07:23	21358/21358	---M--	200	added ('OK')	image/png	etag:%22d0f5c9c991983d96069d5c90a459f15e-ssl%22	https://ceramax.netlify.app/data/icons/level1.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/level1.png	(from https://ceramax.netlify.app/dashboard/affailite-program.html)
16:07:23	21106/21106	---M--	200	added ('OK')	image/png	etag:%22c12ede561266d157e4223e0426800e9a-ssl%22	https://ceramax.netlify.app/data/icons/level2.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/level2.png	(from https://ceramax.netlify.app/dashboard/affailite-program.html)
16:07:25	21149/21149	---M--	200	added ('OK')	image/png	etag:%22a6f87db5c9e4806cfd6752e6d16f4195-ssl%22	https://ceramax.netlify.app/data/icons/level3.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/level3.png	(from https://ceramax.netlify.app/dashboard/affailite-program.html)
16:07:26	20978/20978	---M--	200	added ('OK')	image/png	etag:%225eae455ec80fff439e65331a4d44d79c-ssl%22	https://ceramax.netlify.app/data/icons/level4.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/level4.png	(from https://ceramax.netlify.app/dashboard/affailite-program.html)
16:07:27	52091/52091	---MCZ	200	added ('OK')	application/javascript	etag:%22d2b844cea65b30bd4b7416b29db2803c-ssl-df%22	https://ceramax.netlify.app/assets/plugins/chartjs-chart/Chart.min.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/chartjs-chart/Chart.min.js	(from https://ceramax.netlify.app/dashboard/affailite-program.html)
16:07:28	6209/6209	---MCZ	200	added ('OK')	application/javascript	etag:%2209fc5c5e07a62b61e8b502bf1d19d1bb-ssl-df%22	https://ceramax.netlify.app/assets/js/chart-chartjs.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/js/chart-chartjs.js	(from https://ceramax.netlify.app/dashboard/affailite-program.html)
16:07:29	1374/1374	---M--	200	added ('OK')	image/png	etag:%22e1eb3c84c8fb7c3f3b02f6fd44d8058c-ssl%22	https://ceramax.netlify.app/data/icons/sec-level1.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/sec-level1.png	(from https://ceramax.netlify.app/dashboard/security.html)
16:07:29	1371/1371	---M--	200	added ('OK')	image/png	etag:%22df44802a9cf3058a5b89874f21f8f1a8-ssl%22	https://ceramax.netlify.app/data/icons/sec-level2.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/sec-level2.png	(from https://ceramax.netlify.app/dashboard/security.html)
16:07:30	1473/1473	---M--	200	added ('OK')	image/png	etag:%224988bb9b44c23db8e1bceea1749e0633-ssl%22	https://ceramax.netlify.app/data/icons/sec-level3.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/sec-level3.png	(from https://ceramax.netlify.app/dashboard/security.html)
16:07:31	2872/2872	---M--	200	added ('OK')	image/png	etag:%22ec787cbe0353da0602b6e8e6479567dd-ssl%22	https://ceramax.netlify.app/data/icons/email-verification.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/email-verification.png	(from https://ceramax.netlify.app/dashboard/security.html)
16:07:32	3592/3592	---M--	200	added ('OK')	image/png	etag:%226cc6dd4824d325eb3fe90b34433931e9-ssl%22	https://ceramax.netlify.app/data/icons/backup.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/backup.png	(from https://ceramax.netlify.app/dashboard/security.html)
16:07:33	2823/2823	---M--	200	added ('OK')	image/png	etag:%22e61fda078c83b56a5dd7f055597cb5a9-ssl%22	https://ceramax.netlify.app/data/icons/pass-hint.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/pass-hint.png	(from https://ceramax.netlify.app/dashboard/security.html)
16:07:34	2067/2067	---M--	200	added ('OK')	image/png	etag:%227de79441b9cba44df6e3898c3855d79b-ssl%22	https://ceramax.netlify.app/data/icons/default-avatar.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/default-avatar.png	(from https://ceramax.netlify.app/dashboard/settings.html)
16:07:35	1543/1543	---M--	200	added ('OK')	image/png	etag:%22f51afdc162e70efb3f8cab77642b5e49-ssl%22	https://ceramax.netlify.app/data/icons/signup.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/icons/signup.png	(from https://ceramax.netlify.app/dashboard/ui-register.html)
16:07:36	1439/1439	---M-Z	200	added ('OK')	text/css	etag:%2234bc6ac4f488458fcc165556b1a32eb1-ssl-df%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/minimal.css	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/minimal.css	(from https://ceramax.netlify.app/dashboard/mail-inbox.html)
16:07:40	70126/70126	---MCZ	200	added ('OK')	text/html	etag:%224b626f62728e7addc64f6f4e6b9a42e3-ssl-df%22	https://ceramax.netlify.app/dashboard/mail-sent.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/mail-sent.html	(from https://ceramax.netlify.app/dashboard/mail-inbox.html)
16:07:41	70130/70130	---MCZ	200	added ('OK')	text/html	etag:%22cf8d4da6cc93619ae2a1a01eab821b5e-ssl-df%22	https://ceramax.netlify.app/dashboard/mail-drafts.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/mail-drafts.html	(from https://ceramax.netlify.app/dashboard/mail-inbox.html)
16:07:42	70131/70131	---MCZ	200	added ('OK')	text/html	etag:%2218e4b7601f62dfadc2043dd3e554ca13-ssl-df%22	https://ceramax.netlify.app/dashboard/mail-important.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/mail-important.html	(from https://ceramax.netlify.app/dashboard/mail-inbox.html)
16:07:43	70125/70125	---MCZ	200	added ('OK')	text/html	etag:%2260394ac7c2c07af32d511029dc107e14-ssl-df%22	https://ceramax.netlify.app/dashboard/mail-trash.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/mail-trash.html	(from https://ceramax.netlify.app/dashboard/mail-inbox.html)
16:07:44	2226/2226	---MCZ	200	added ('OK')	text/css	etag:%22e8f91d8d51c312cb7c95c50e16d15df6-ssl-df%22	https://ceramax.netlify.app/assets/plugins/bootstrap3-wysihtml5/css/bootstrap3-wysihtml5.min.css	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/bootstrap3-wysihtml5/css/bootstrap3-wysihtml5.min.css	(from https://ceramax.netlify.app/dashboard/mail-compose.html)
16:07:45	1166/1166	---M-Z	200	added ('OK')	text/css	etag:%22fa34604ad8e701242decfb3750a55f7a-ssl-df%22	https://ceramax.netlify.app/assets/plugins/tagsinput/css/bootstrap-tagsinput.css	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/tagsinput/css/bootstrap-tagsinput.css	(from https://ceramax.netlify.app/dashboard/mail-compose.html)
16:07:47	8558/8558	---MCZ	200	added ('OK')	application/javascript	etag:%22a3f8fa4fa588488aa5fec0df624a5352-ssl-df%22	https://ceramax.netlify.app/assets/plugins/tagsinput/js/bootstrap-tagsinput.min.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/tagsinput/js/bootstrap-tagsinput.min.js	(from https://ceramax.netlify.app/dashboard/mail-compose.html)
16:07:48	210932/210932	---MCZ	200	added ('OK')	application/javascript	etag:%22d968844c483e34f7108790f1e1961072-ssl-df%22	https://ceramax.netlify.app/assets/plugins/bootstrap3-wysihtml5/js/bootstrap3-wysihtml5.all.min.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/bootstrap3-wysihtml5/js/bootstrap3-wysihtml5.all.min.js	(from https://ceramax.netlify.app/dashboard/mail-compose.html)
16:07:49	19031/19031	---M--	200	added ('OK')	image/png	etag:%221d026eef07722953875991e8b41f4412-ssl%22	https://ceramax.netlify.app/data/dashelements/attach-1.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/data/dashelements/attach-1.png	(from https://ceramax.netlify.app/dashboard/mail-view.html)
16:07:49	1519/1519	---M-Z	200	added ('OK')	text/css	etag:%223b415e18c1c040572c073e9c5b592725-ssl-df%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/white.css	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/white.css	(from https://ceramax.netlify.app/dashboard/charts-echart-line.html)
16:07:51	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1622844447-ssl-df	https://ceramax.netlify.app/dashboard/charts-flot-stacked.html	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/dashboard/charts-flot-stacked.c5.delayed	(from https://ceramax.netlify.app/dashboard/charts-flot-area.html)
16:07:52	5257/5257	---MCZ	200	added ('OK')	application/javascript	etag:%225f3faef8f859a2a316c3e59043a431e7-ssl-df%22	https://ceramax.netlify.app/assets/plugins/flot-chart/jquery.flot.fillbetween.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/flot-chart/jquery.flot.fillbetween.js	(from https://ceramax.netlify.app/dashboard/charts-flot-area.html)
16:07:53	14216/14216	---MCZ	200	added ('OK')	application/javascript	etag:%22acb0fe5e5b30b4193ba933177f3437c8-ssl-df%22	https://ceramax.netlify.app/assets/plugins/flot-chart/jquery.flot.navigate.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/flot-chart/jquery.flot.navigate.js	(from https://ceramax.netlify.app/dashboard/charts-flot-area.html)
16:07:54	23809/23809	---MCZ	200	added ('OK')	application/javascript	etag:%228c25bf0f0f6095cd28963937841f9193-ssl-df%22	https://ceramax.netlify.app/assets/plugins/flot-chart/jquery.flot.pie.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/flot-chart/jquery.flot.pie.js	(from https://ceramax.netlify.app/dashboard/charts-flot-area.html)
16:07:55	7090/7090	---MCZ	200	added ('OK')	application/javascript	etag:%22640ac8d5743b64af40e55861721f5086-ssl-df%22	https://ceramax.netlify.app/assets/plugins/flot-chart/jquery.flot.stack.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/flot-chart/jquery.flot.stack.js	(from https://ceramax.netlify.app/dashboard/charts-flot-area.html)
16:07:56	5419/5419	---MCZ	200	added ('OK')	application/javascript	etag:%22d2053fa0c49118c7d3ae9c6a34a1f289-ssl-df%22	https://ceramax.netlify.app/assets/plugins/flot-chart/jquery.flot.crosshair.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/flot-chart/jquery.flot.crosshair.js	(from https://ceramax.netlify.app/dashboard/charts-flot-area.html)
16:07:57	13141/13141	---MCZ	200	added ('OK')	application/javascript	etag:%228bb3c10c26ccf4f59218a6aac8ef620e-ssl-df%22	https://ceramax.netlify.app/assets/plugins/flot-chart/jquery.flot.selection.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/flot-chart/jquery.flot.selection.js	(from https://ceramax.netlify.app/dashboard/charts-flot-area.html)
16:07:58	6564/6564	---MCZ	200	added ('OK')	application/javascript	etag:%227648e2d6e5b770cba5fc279869f5f0f7-ssl-df%22	https://ceramax.netlify.app/assets/js/chart-sparkline.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/js/chart-sparkline.js	(from https://ceramax.netlify.app/dashboard/charts-sparkline-line.html)
16:08:00	5988/5988	---MCZ	200	added ('OK')	application/javascript	etag:%22332144ddc4828c9bf0fce8dbea0f5372-ssl-df%22	https://ceramax.netlify.app/assets/plugins/bootstrap-wizard/jquery.bootstrap.wizard.min.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/bootstrap-wizard/jquery.bootstrap.wizard.min.js	(from https://ceramax.netlify.app/dashboard/form-wizard.html)
16:08:01	3188/3188	---M-Z	200	added ('OK')	text/css	etag:%226d3895be01fbdfb87c557de4b3548a30-ssl-df%22	https://ceramax.netlify.app/assets/plugins/messenger/css/messenger.css	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/messenger/css/messenger.css	(from https://ceramax.netlify.app/dashboard/ui-notifications.html)
16:08:02	17517/17517	---MCZ	200	added ('OK')	text/css	etag:%2220efce00a1e4d5bc3f21abdfad9a39f3-ssl-df%22	https://ceramax.netlify.app/assets/plugins/messenger/css/messenger-theme-future.css	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/messenger/css/messenger-theme-future.css	(from https://ceramax.netlify.app/dashboard/ui-notifications.html)
16:08:03	12335/12335	---MCZ	200	added ('OK')	text/css	etag:%22d97b190a721d736fabf6634d95b747fa-ssl-df%22	https://ceramax.netlify.app/assets/plugins/messenger/css/messenger-theme-flat.css	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/messenger/css/messenger-theme-flat.css	(from https://ceramax.netlify.app/dashboard/ui-notifications.html)
16:08:04	19160/19160	---MCZ	200	added ('OK')	application/javascript	etag:%2211720d5ce17db95d178a4d1f4bf9bcb5-ssl-df%22	https://ceramax.netlify.app/assets/plugins/messenger/js/messenger.min.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/messenger/js/messenger.min.js	(from https://ceramax.netlify.app/dashboard/ui-notifications.html)
16:08:05	1301/1301	---M-Z	200	added ('OK')	application/javascript	etag:%22918e13c34a912d1cdd7d64a4d1c89be6-ssl-df%22	https://ceramax.netlify.app/assets/plugins/messenger/js/messenger-theme-future.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/messenger/js/messenger-theme-future.js	(from https://ceramax.netlify.app/dashboard/ui-notifications.html)
16:08:09	1161/1161	---MCZ	200	added ('OK')	application/javascript	etag:%221d6350c7a7937e4d9f48c8005037a050-ssl-df%22	https://ceramax.netlify.app/assets/js/messenger.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/js/messenger.js	(from https://ceramax.netlify.app/dashboard/ui-notifications.html)
16:08:10	240422/240422	---MCZ	200	added ('OK')	application/javascript	etag:%220fe7f871ffd1f0cba26453a65849f35d-ssl-df%22	https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/jquery-ui.min.js	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/jquery-ui.min.js	(from https://ceramax.netlify.app/dashboard/ui-panels.html)
16:08:11	15951/15951	---MCZ	200	added ('OK')	text/css	etag:%225eb96916e4db8ce52ef432d3a24c44d2-ssl-df%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/all.css)
16:08:13	15794/15794	---MCZ	200	added ('OK')	text/css	etag:%228c4f1f5619c5608f74b59a02ea519e31-ssl-df%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/all.css)
16:08:14	12533/12533	---MCZ	200	added ('OK')	text/css	etag:%22d6b44f473e43bd608efbc3eac7e8e903-ssl-df%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/all.css)
16:08:15	20449/20449	---MCZ	200	added ('OK')	text/css	etag:%22ff56e2292160f626ec2536dbd9d623db-ssl-df%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/line/_all.css	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/line/_all.css	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/all.css)
16:08:16	280/280	---M--	200	added ('OK')	image/png	etag:%2251b59550a6897d8a22b46c6a809bec43-ssl%22	https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/jquery-ui.min.css)
16:08:16	262/262	---M--	200	added ('OK')	image/png	etag:%22ddc5d087df892c2c6d9061e8e433e096-ssl%22	https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/jquery-ui.min.css)
16:08:17	262/262	---M--	200	added ('OK')	image/png	etag:%220c3abdd6ef0a4457fba7bb8588a685d8-ssl%22	https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-bg_glass_75_dadada_1x400.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-bg_glass_75_dadada_1x400.png	(from https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/jquery-ui.min.css)
16:08:19	207/207	---M--	200	added ('OK')	image/png	etag:%22562e42491601bbb3d6c5c9127fea2b77-ssl%22	https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	(from https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/jquery-ui.min.css)
16:08:20	335/335	---M--	200	added ('OK')	image/png	etag:%22ed891db474273d022e64d3e9ec72ec96-ssl%22	https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/jquery-ui.min.css)
16:08:21	332/332	---M--	200	added ('OK')	image/png	etag:%222c2329bef0e2df687601a31da336e875-ssl%22	https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/jquery-ui.min.css)
16:08:23	6922/6922	---M--	200	added ('OK')	image/png	etag:%229066915c2a8822e58a083e383ae8de87-ssl%22	https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-icons_222222_256x240.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-icons_222222_256x240.png	(from https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/jquery-ui.min.css)
16:08:24	6999/6999	---M--	200	added ('OK')	image/png	etag:%220a01d5f6120402972e89b84bef2c8fbb-ssl%22	https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-icons_888888_256x240.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-icons_888888_256x240.png	(from https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/jquery-ui.min.css)
